Sample Number,Locality,Coordinates,Collecting Event Notes,Locality2,County,State,Country,Latitude,Longitude,Date,Tree Number,TreeSpecies,TreeSpecies2,TreeSpecies3,Tree Block,Experiment,Approx. Location,Date Collected,Day,Month,Year,Month2,Month3,Feb,May,Jun,Jul,Aug,Sep,Oct,Nov,Sample Replicate,Grid Cell,Direction,GridCells,Dry Litter Mass (g),Notes,Date Sorted,Sorter,Acari,Parasitiformes,Amblypygy,Amphipoda,Araneae,Blattodea,Chilopoda,Coleoptera,Collembola,Dermaptera,Diplopoda,Diptera,Formicidae,Gastropoda,Hemiptera,Hirudinea,Hymenoptera,Isopoda,Isoptera,Lepidoptera,Mantodea,Onychophora,Opiliones,Orthoptera,Phasmida,Pseudoscorpiones,Ricinulei,Thysanoptera,Worms,Larvae,WormsLarvaeLeeches,Egg,Unknown,Notes
FOLT-323,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-323.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,31-Oct-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"49 m east of  southern-most tower, healthy tree",31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,3,20,3,15,15.8,Litter sample,NA,BF,93,0,0,0,1,0,0,0,29,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,
FOLT-323,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-323.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,31-Oct-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"49 m east of  southern-most tower, healthy tree",31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,3,20,3,16,15.8,Litter sample,NA,BF,93,0,0,0,1,0,0,0,29,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,
FOLT-324,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-324.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,31-Oct-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"50 m east of  southern-most tower, healthy tree",31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,21,3,21,11.9,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-324,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-324.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,31-Oct-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"50 m east of  southern-most tower, healthy tree",31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,21,3,20,11.9,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-324,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-324.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,31-Oct-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"50 m east of  southern-most tower, healthy tree",31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,21,3,16,11.9,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-324,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-324.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,31-Oct-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"50 m east of  southern-most tower, healthy tree",31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,21,3,17,11.9,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-325,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-325.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,30 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,1,6,4,6,35.7,Litter sample,NA,BF,174,0,0,0,0,0,0,3,26,0,0,1,10,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,
FOLT-325,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-325.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,30 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,1,6,4,5,35.7,Litter sample,NA,BF,174,0,0,0,0,0,0,3,26,0,0,1,10,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,
FOLT-325,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-325.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,30 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,1,6,4,10,35.7,Litter sample,NA,BF,174,0,0,0,0,0,0,3,26,0,0,1,10,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,
FOLT-326,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-326.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,31 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,2,8,4,8,41.1,Litter sample,NA,BF,121,0,0,0,1,2,0,5,29,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
FOLT-326,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-326.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,31 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,2,8,4,7,41.1,Litter sample,NA,BF,121,0,0,0,1,2,0,5,29,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
FOLT-326,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-326.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,31 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,2,8,4,12,41.1,Litter sample,NA,BF,121,0,0,0,1,2,0,5,29,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
FOLT-326,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-326.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,31 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,2,8,4,13,41.1,Litter sample,NA,BF,121,0,0,0,1,2,0,5,29,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,
FOLT-327,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-327.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,32 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,3,10,4,10,14.2,Litter sample,NA,BF,63,0,0,0,0,0,0,2,18,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
FOLT-327,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-327.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,32 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,3,10,4,9,14.2,Litter sample,NA,BF,63,0,0,0,0,0,0,2,18,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
FOLT-327,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-327.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,32 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,3,10,4,14,14.2,Litter sample,NA,BF,63,0,0,0,0,0,0,2,18,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
FOLT-327,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-327.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,32 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,3,10,4,15,14.2,Litter sample,NA,BF,63,0,0,0,0,0,0,2,18,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
FOLT-328,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-328.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,12,1,12,14.5,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-328,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-328.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,12,1,13,14.5,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-328,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-328.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,12,1,17,14.5,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-328,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-328.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,31-Oct-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,33 m west of southern-most tower; hollowed tree,31-Oct-14,31,October,2014,10,8,0,0,0,0,0,0,1,0,4,12,1,18,14.5,Litter sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FOLT-329,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-329.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,5-Oct-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,5-Oct-14,5,October,2014,10,8,0,0,0,0,0,0,1,0,1,9,2,9,25.9,Litter sample,NA,BF,142,0,0,0,4,0,0,1,68,0,0,0,37,0,0,0,0,3,0,0,0,0,1,0,0,5,0,2,0,1,1,0,0,
FOLT-329,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-329.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,5-Oct-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,5-Oct-14,5,October,2014,10,8,0,0,0,0,0,0,1,0,1,9,2,10,25.9,Litter sample,NA,BF,142,0,0,0,4,0,0,1,68,0,0,0,37,0,0,0,0,3,0,0,0,0,1,0,0,5,0,2,0,1,1,0,0,
FOLT-329,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-329.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,5-Oct-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,5-Oct-14,5,October,2014,10,8,0,0,0,0,0,0,1,0,1,9,2,4,25.9,Litter sample,NA,BF,142,0,0,0,4,0,0,1,68,0,0,0,37,0,0,0,0,3,0,0,0,0,1,0,0,5,0,2,0,1,1,0,0,
FOLT-329,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-329.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,5-Oct-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,5-Oct-14,5,October,2014,10,8,0,0,0,0,0,0,1,0,1,9,2,5,25.9,Litter sample,NA,BF,142,0,0,0,4,0,0,1,68,0,0,0,37,0,0,0,0,3,0,0,0,0,1,0,0,5,0,2,0,1,1,0,0,
FOLT-330,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-330.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,5-Oct-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,5-Oct-14,5,October,2014,10,8,0,0,0,0,0,0,1,0,2,14,4,14,17.4,Litter sample,NA,BF,182,0,0,0,1,0,0,0,49,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,10,10,0,0,
FOLT-331,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43525, -84.01342",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 3); see Brian Folt dissertation for details. FOLT-331.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 20 m east of Camino Experimental Norte (CEN), 550 m.",,Heredia Province,Costa Rica,10.43525,-84.01342,5-Oct-14,7,Dipteryx panamensis,Dipteryx,Dipteryx,3,Control,20 m east of CEN 550,5-Oct-14,5,October,2014,10,8,0,0,0,0,0,0,1,0,3,15,4,15,14.3,Litter sample,NA,BF,141,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,
